,Country Name,Country Code,Indicator Name,Indicator Code,Year,Value,HDI
17274,Bahrain,BHR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2010,0.297677228,0.796
17275,Bangladesh,BGD,"Population, total",SP.POP.TOTL,2010,147575430.0,0.549
17276,Bangladesh,BGD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,69.881,0.549
17277,Bangladesh,BGD,GDP (current US$),NY.GDP.MKTP.CD,2010,115279000000.0,0.549
17278,Bangladesh,BGD,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2010,0.21999999899999997,0.549
17279,Bangladesh,BGD,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2010,17.00118126,0.549
17280,Barbados,BRB,"Population, total",SP.POP.TOTL,2010,282131.0,0.799
17281,Barbados,BRB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,78.36399999999999,0.799
17282,Barbados,BRB,GDP (current US$),NY.GDP.MKTP.CD,2010,4529928300.0,0.799
17283,Barbados,BRB,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2010,0.9760000109999999,0.799
17284,Barbados,BRB,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2010,1.29803379,0.799
17285,Belarus,BLR,"Population, total",SP.POP.TOTL,2010,9490583.0,0.792
17286,Belarus,BLR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,70.40487805,0.792
17287,Belarus,BLR,GDP (current US$),NY.GDP.MKTP.CD,2010,58665088956.0,0.792
17288,Belarus,BLR,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2010,0.787,0.792
17289,Belarus,BLR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2010,8.67327408,0.792
17290,Belgium,BEL,"Population, total",SP.POP.TOTL,2010,10895586.0,0.903
17291,Belgium,BEL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,80.18292683,0.903
17292,Belgium,BEL,GDP (current US$),NY.GDP.MKTP.CD,2010,480952000000.0,0.903
17293,Belgium,BEL,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2010,4.46999979,0.903
17294,Belgium,BEL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2010,0.765104157,0.903
17295,Belize,BLZ,"Population, total",SP.POP.TOTL,2010,322464.0,0.693
17296,Belize,BLZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,72.057,0.693
17297,Belize,BLZ,GDP (current US$),NY.GDP.MKTP.CD,2010,1377179137.0,0.693
17298,Belize,BLZ,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2010,6.149000168,0.693
17299,Belize,BLZ,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2010,11.6630755,0.693
17300,Benin,BEN,"Population, total",SP.POP.TOTL,2010,9199259.0,0.473
17301,Benin,BEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,59.318000000000005,0.473
17302,Benin,BEN,GDP (current US$),NY.GDP.MKTP.CD,2010,6977040762.0,0.473
17303,Benin,BEN,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2010,1.200999975,0.473
17304,Benin,BEN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2010,22.73622617,0.473
17305,Bhutan,BTN,"Population, total",SP.POP.TOTL,2010,685503.0,0.571
17306,Bhutan,BTN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,68.384,0.571
17307,Bhutan,BTN,GDP (current US$),NY.GDP.MKTP.CD,2010,1585472534.0,0.571
17308,Bhutan,BTN,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2010,0.125,0.571
17309,Bhutan,BTN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2010,16.79770197,0.571
17310,Bosnia and Herzegovina,BIH,"Population, total",SP.POP.TOTL,2010,3705472.0,0.714
17311,Bosnia and Herzegovina,BIH,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,76.031,0.714
17312,Bosnia and Herzegovina,BIH,GDP (current US$),NY.GDP.MKTP.CD,2010,17176781337.0,0.714
17313,Bosnia and Herzegovina,BIH,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2010,4.8829998969999995,0.714
17314,Bosnia and Herzegovina,BIH,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2010,6.796760081,0.714
17315,Botswana,BWA,"Population, total",SP.POP.TOTL,2010,1987105.0,0.66
17316,Botswana,BWA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,60.211000000000006,0.66
17317,Botswana,BWA,GDP (current US$),NY.GDP.MKTP.CD,2010,12786654366.0,0.66
17318,Botswana,BWA,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2010,2.697000027,0.66
17319,Botswana,BWA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2010,2.4880377730000003,0.66
17320,Brazil,BRA,"Population, total",SP.POP.TOTL,2010,195713635.0,0.726
17321,Brazil,BRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,73.619,0.726
17322,Brazil,BRA,GDP (current US$),NY.GDP.MKTP.CD,2010,2208870000000.0,0.726
17323,Brazil,BRA,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2010,3.950999975,0.726
17324,Brazil,BRA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2010,4.115756488,0.726
17325,Brunei Darussalam,BRN,"Population, total",SP.POP.TOTL,2010,388646.0,0.832
17326,Brunei Darussalam,BRN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,74.74,0.832
17327,Brunei Darussalam,BRN,GDP (current US$),NY.GDP.MKTP.CD,2010,13707370737.0,0.832
17328,Brunei Darussalam,BRN,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2010,2.8970000739999997,0.832
17329,Brunei Darussalam,BRN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2010,0.7330123059999999,0.832
17330,Bulgaria,BGR,"Population, total",SP.POP.TOTL,2010,7395599.0,0.779
17331,Bulgaria,BGR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,73.51219512,0.779
17332,Bulgaria,BGR,GDP (current US$),NY.GDP.MKTP.CD,2010,50610058210.0,0.779
17333,Bulgaria,BGR,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2010,3.680000067,0.779
17334,Bulgaria,BGR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2010,4.158814946000001,0.779
17335,Burkina Faso,BFA,"Population, total",SP.POP.TOTL,2010,15605217.0,0.375
17336,Burkina Faso,BFA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,57.096000000000004,0.375
17337,Burkina Faso,BFA,GDP (current US$),NY.GDP.MKTP.CD,2010,8979966766.0,0.375
17338,Burkina Faso,BFA,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2010,0.735000014,0.375
17339,Burkina Faso,BFA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2010,32.54025624,0.375
17340,Burundi,BDI,"Population, total",SP.POP.TOTL,2010,8675602.0,0.402
17341,Burundi,BDI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,57.228,0.402
17342,Burundi,BDI,GDP (current US$),NY.GDP.MKTP.CD,2010,2032135247.0,0.402
17343,Burundi,BDI,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2010,0.07299999900000001,0.402
17344,Burundi,BDI,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2010,38.43054529,0.402
17345,Cabo Verde,CPV,"Population, total",SP.POP.TOTL,2010,492654.0,0.626
17346,Cabo Verde,CPV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,71.062,0.626
17347,Cabo Verde,CPV,GDP (current US$),NY.GDP.MKTP.CD,2010,1664310770.0,0.626
17348,Cabo Verde,CPV,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2010,3.0569999219999997,0.626
17349,Cabo Verde,CPV,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2010,7.989777332,0.626
17350,Cambodia,KHM,"Population, total",SP.POP.TOTL,2010,14312212.0,0.535
17351,Cambodia,KHM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,66.56,0.535
17352,Cambodia,KHM,GDP (current US$),NY.GDP.MKTP.CD,2010,11242275199.0,0.535
17353,Cambodia,KHM,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2010,0.34599998600000004,0.535
17354,Cambodia,KHM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2010,33.87667876,0.535
17355,Cameroon,CMR,"Population, total",SP.POP.TOTL,2010,20341241.0,0.471
17356,Cameroon,CMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,55.101000000000006,0.471
17357,Cameroon,CMR,GDP (current US$),NY.GDP.MKTP.CD,2010,26143818510.0,0.471
17358,Cameroon,CMR,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2010,2.6889998910000004,0.471
17359,Cameroon,CMR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2010,14.067657,0.471
17360,Canada,CAN,"Population, total",SP.POP.TOTL,2010,34004889.0,0.895
17361,Canada,CAN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,81.24634146,0.895
17362,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2010,1613540000000.0,0.895
17363,Canada,CAN,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2010,5.019000053,0.895
17364,Canada,CAN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2010,1.33166399,0.895
17365,Central African Republic,CAF,"Population, total",SP.POP.TOTL,2010,4386768.0,0.355
17366,Central African Republic,CAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,47.312,0.355
17367,Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,2010,2140503193.0,0.355
17368,Central African Republic,CAF,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2010,0.8949999809999999,0.355
17369,Central African Republic,CAF,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2010,37.3635796,0.355
17370,Chad,TCD,"Population, total",SP.POP.TOTL,2010,11952136.0,0.374
17371,Chad,TCD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,50.89,0.374
17372,Chad,TCD,GDP (current US$),NY.GDP.MKTP.CD,2010,10657705536.0,0.374
17373,Chad,TCD,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2010,0.232999995,0.374
17374,Chad,TCD,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2010,51.94562302,0.374
17375,Chile,CHL,"Population, total",SP.POP.TOTL,2010,17062536.0,0.8
17376,Chile,CHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,78.779,0.8
17377,Chile,CHL,GDP (current US$),NY.GDP.MKTP.CD,2010,218538000000.0,0.8
17378,Chile,CHL,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2010,4.686999798,0.8
17379,Chile,CHL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2010,3.615889645,0.8
17380,China,CHN,"Population, total",SP.POP.TOTL,2010,1337705000.0,0.702
17381,China,CHN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,74.40899999999999,0.702
17382,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,2010,6087160000000.0,0.702
17383,China,CHN,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2010,2.904999971,0.702
17384,China,CHN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2010,9.325163854,0.702
17385,Colombia,COL,"Population, total",SP.POP.TOTL,2010,45222700.0,0.729
17386,Colombia,COL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,75.42399999999999,0.729
17387,Colombia,COL,GDP (current US$),NY.GDP.MKTP.CD,2010,286104000000.0,0.729
17388,Colombia,COL,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2010,5.136000156000001,0.729
17389,Colombia,COL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2010,6.334791196,0.729
17390,Comoros,COM,"Population, total",SP.POP.TOTL,2010,689692.0,0.513
17391,Comoros,COM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,61.861999999999995,0.513
17392,Comoros,COM,GDP (current US$),NY.GDP.MKTP.CD,2010,907093130.3,0.513
17393,Comoros,COM,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2010,4.999000072,0.513
17394,Comoros,COM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2010,30.416059499999996,0.513
17395,Costa Rica,CRI,"Population, total",SP.POP.TOTL,2010,4577378.0,0.754
17396,Costa Rica,CRI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,78.76899999999999,0.754
17397,Costa Rica,CRI,GDP (current US$),NY.GDP.MKTP.CD,2010,37268614024.0,0.754
17398,Costa Rica,CRI,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2010,3.46600008,0.754
17399,Costa Rica,CRI,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2010,6.5871781,0.754
17400,Croatia,HRV,"Population, total",SP.POP.TOTL,2010,4295427.0,0.811
17401,Croatia,HRV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,76.47560976,0.811
17402,Croatia,HRV,GDP (current US$),NY.GDP.MKTP.CD,2010,59807966533.0,0.811
17403,Croatia,HRV,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2010,4.725999832,0.811
17404,Croatia,HRV,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2010,3.6976901339999997,0.811
17405,Cuba,CUB,"Population, total",SP.POP.TOTL,2010,11225832.0,0.776
17406,Cuba,CUB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,78.33800000000001,0.776
17407,Cuba,CUB,GDP (current US$),NY.GDP.MKTP.CD,2010,64328000000.0,0.776
17408,Cuba,CUB,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2010,1.090000033,0.776
17409,Cuba,CUB,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2010,3.6142892680000003,0.776
17410,Cyprus,CYP,"Population, total",SP.POP.TOTL,2010,1112612.0,0.85
17411,Cyprus,CYP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,79.43,0.85
17412,Cyprus,CYP,GDP (current US$),NY.GDP.MKTP.CD,2010,25732432719.0,0.85
17413,Cyprus,CYP,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2010,4.7270002369999995,0.85
17414,Cyprus,CYP,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2010,2.0630784980000003,0.85
17415,Denmark,DNK,"Population, total",SP.POP.TOTL,2010,5547683.0,0.91
17416,Denmark,DNK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,79.1,0.91
17417,Denmark,DNK,GDP (current US$),NY.GDP.MKTP.CD,2010,321995000000.0,0.91
17418,Denmark,DNK,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2010,3.621999979,0.91
17419,Denmark,DNK,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2010,1.20190857,0.91
17420,Djibouti,DJI,"Population, total",SP.POP.TOTL,2010,840198.0,0.446
17421,Djibouti,DJI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,60.062,0.446
17423,Djibouti,DJI,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2010,2.20600009,0.446
17425,Dominica,DMA,"Population, total",SP.POP.TOTL,2010,70878.0,0.733
17427,Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,2010,493824407.4,0.733
17429,Dominica,DMA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2010,11.46634892,0.733
17430,Dominican Republic,DOM,"Population, total",SP.POP.TOTL,2010,9695121.0,0.701
17431,Dominican Republic,DOM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,72.046,0.701
17432,Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,2010,53860187453.0,0.701
17433,Dominican Republic,DOM,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2010,4.06799984,0.701
17434,Dominican Republic,DOM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2010,6.057457825,0.701
17435,Ecuador,ECU,"Population, total",SP.POP.TOTL,2010,15011117.0,0.716
17436,Ecuador,ECU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,75.089,0.716
17437,Ecuador,ECU,GDP (current US$),NY.GDP.MKTP.CD,2010,69555367000.0,0.716
17438,Ecuador,ECU,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2010,3.926000118,0.716
17439,Ecuador,ECU,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2010,9.733118078,0.716
17440,El Salvador,SLV,"Population, total",SP.POP.TOTL,2010,6183875.0,0.659
17441,El Salvador,SLV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,71.21,0.659
17442,El Salvador,SLV,GDP (current US$),NY.GDP.MKTP.CD,2010,18448000000.0,0.659
17443,El Salvador,SLV,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2010,4.188000202,0.659
17444,El Salvador,SLV,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2010,6.981786644,0.659
17445,Equatorial Guinea,GNQ,"Population, total",SP.POP.TOTL,2010,943639.0,0.58
17446,Equatorial Guinea,GNQ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,55.622,0.58
17447,Equatorial Guinea,GNQ,GDP (current US$),NY.GDP.MKTP.CD,2010,16298542028.0,0.58
17448,Equatorial Guinea,GNQ,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2010,1.75999999,0.58
17449,Equatorial Guinea,GNQ,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2010,1.061371286,0.58
17450,Eritrea,ERI,"Population, total",SP.POP.TOTL,2010,3170435.0,0.433
17451,Eritrea,ERI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,62.193000000000005,0.433
17452,Eritrea,ERI,GDP (current US$),NY.GDP.MKTP.CD,2010,2117039512.0,0.433
17453,Eritrea,ERI,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2010,1.085000038,0.433
17455,Estonia,EST,"Population, total",SP.POP.TOTL,2010,1331475.0,0.844
17456,Estonia,EST,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,75.42926829,0.844
17457,Estonia,EST,GDP (current US$),NY.GDP.MKTP.CD,2010,19685033799.0,0.844
17458,Estonia,EST,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2010,3.474999905,0.844
17459,Estonia,EST,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2010,3.145044837,0.844
17460,Ethiopia,ETH,"Population, total",SP.POP.TOTL,2010,87639964.0,0.412
17461,Ethiopia,ETH,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,61.626999999999995,0.412
17462,Ethiopia,ETH,GDP (current US$),NY.GDP.MKTP.CD,2010,29933790334.0,0.412
17463,Ethiopia,ETH,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2010,0.565999985,0.412
17464,Ethiopia,ETH,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2010,41.44682007,0.412
17465,Fiji,FJI,"Population, total",SP.POP.TOTL,2010,859818.0,0.694
17466,Fiji,FJI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,66.655,0.694
17467,Fiji,FJI,GDP (current US$),NY.GDP.MKTP.CD,2010,3140508836.0,0.694
17468,Fiji,FJI,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2010,1.156000018,0.694
17469,Fiji,FJI,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2010,9.381897376,0.694
17470,Finland,FIN,"Population, total",SP.POP.TOTL,2010,5363352.0,0.903
17471,Finland,FIN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,79.87073171,0.903
17472,Finland,FIN,GDP (current US$),NY.GDP.MKTP.CD,2010,249181000000.0,0.903
17473,Finland,FIN,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2010,4.171000004,0.903
17474,Finland,FIN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2010,2.418904769,0.903
17475,France,FRA,"Population, total",SP.POP.TOTL,2010,65027507.0,0.872
17476,France,FRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,81.66341463,0.872
17477,France,FRA,GDP (current US$),NY.GDP.MKTP.CD,2010,2642610000000.0,0.872
17478,France,FRA,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2010,4.4559998510000005,0.872
17479,France,FRA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2010,1.6040282890000002,0.872
17480,Gabon,GAB,"Population, total",SP.POP.TOTL,2010,1624140.0,0.658
17481,Gabon,GAB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,61.4,0.658
17482,Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,2010,14358584300.0,0.658
17483,Gabon,GAB,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2010,2.549999952,0.658
17484,Gabon,GAB,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2010,3.914454417,0.658
17485,Georgia,GEO,"Population, total",SP.POP.TOTL,2010,3786695.0,0.732
17486,Georgia,GEO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,71.46,0.732
17487,Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,2010,12243505583.0,0.732
17488,Georgia,GEO,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2010,1.381999969,0.732
17489,Georgia,GEO,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2010,8.450801041,0.732
