,country_name,indicator_name,year,value,hdi
3363445,Timor-Leste,"Literacy rate, adult total (% of people ages 15 and above)",2001,37.6,0.512
3365254,Djibouti,"Government expenditure on education, total (% of GDP)",2002,8.4476,0.376
3370200,Djibouti,"Government expenditure on education, total (% of GDP)",2003,8.88985,0.386
3371221,Grenada,"Government expenditure on education, total (% of GDP)",2003,3.92674,0.719
3371870,Montenegro,"Literacy rate, adult total (% of people ages 15 and above)",2003,97.77346,0.741
3374740,Djibouti,"Government expenditure on education, total (% of GDP)",2004,9.264669999999999,0.394
3375356,Grenada,"Literacy rate, adult total (% of people ages 15 and above)",2004,98.6,0.721
3378879,Djibouti,"Government expenditure on education, total (% of GDP)",2005,8.36589,0.402
3383783,Djibouti,"Government expenditure on education, total (% of GDP)",2006,8.278780000000001,0.414
3386873,Djibouti,"Government expenditure on education, total (% of GDP)",2007,8.40625,0.424
3391995,Syrian Arab Republic,"Government expenditure on education, total (% of GDP)",2008,4.59525,0.646
3392619,Antigua and Barbuda,"Government expenditure on education, total (% of GDP)",2009,2.51724,0.776
3395135,Syrian Arab Republic,"Government expenditure on education, total (% of GDP)",2009,5.13014,0.648
3396343,Djibouti,"Government expenditure on education, total (% of GDP)",2010,4.49022,0.446
3397828,Lithuania,"Government expenditure on education, total (% of GDP)",2010,5.29903,0.824
3397870,Lithuania,Labor force with advanced education (% of total working-age population with advanced education),2010,84.0299987792969,0.824
3397873,Lithuania,Labor force with basic education (% of total working-age population with basic education),2010,14.1091995239258,0.824
3397876,Lithuania,Labor force with intermediate education (% of total working-age population with intermediate education),2010,65.904296875,0.824
3399675,Antigua and Barbuda,"Literacy rate, adult total (% of people ages 15 and above)",2011,98.95,0.764
3401488,Lithuania,"Literacy rate, adult total (% of people ages 15 and above)",2011,99.8156,0.831
3401966,Lithuania,"Government expenditure on education, total (% of GDP)",2011,5.12027,0.831
3402008,Lithuania,Labor force with advanced education (% of total working-age population with advanced education),2011,83.8324966430664,0.831
3402011,Lithuania,Labor force with basic education (% of total working-age population with basic education),2011,13.9604997634888,0.831
3402014,Lithuania,Labor force with intermediate education (% of total working-age population with intermediate education),2011,65.5171966552734,0.831
3402985,South Sudan,"Government expenditure on education, total (% of GDP)",2011,0.831,0.443
3406538,Lithuania,"Government expenditure on education, total (% of GDP)",2012,4.766830000000001,0.835
3406580,Lithuania,Labor force with advanced education (% of total working-age population with advanced education),2012,83.1246032714844,0.835
3406583,Lithuania,Labor force with basic education (% of total working-age population with basic education),2012,13.977499961853,0.835
3406586,Lithuania,Labor force with intermediate education (% of total working-age population with intermediate education),2012,65.1673965454102,0.835
3408641,Turkmenistan,"Government expenditure on education, total (% of GDP)",2012,3.04925,0.686
3410928,Lithuania,"Government expenditure on education, total (% of GDP)",2013,4.61284,0.84
3410970,Lithuania,Labor force with advanced education (% of total working-age population with advanced education),2013,83.51170349121091,0.84
3410973,Lithuania,Labor force with basic education (% of total working-age population with basic education),2013,14.618300437927198,0.84
3410976,Lithuania,Labor force with intermediate education (% of total working-age population with intermediate education),2013,63.8208999633789,0.84
3412041,South Sudan,"Government expenditure on education, total (% of GDP)",2013,1.08494,0.439
3414297,Grenada,"Literacy rate, adult total (% of people ages 15 and above)",2014,98.6,0.752
3415429,Lithuania,"Government expenditure on education, total (% of GDP)",2014,4.488180000000001,0.852
3415471,Lithuania,Labor force with advanced education (% of total working-age population with advanced education),2014,82.4589004516602,0.852
3415474,Lithuania,Labor force with basic education (% of total working-age population with basic education),2014,16.3157005310059,0.852
3415477,Lithuania,Labor force with intermediate education (% of total working-age population with intermediate education),2014,63.8588981628418,0.852
3416634,South Sudan,"Government expenditure on education, total (% of GDP)",2014,1.52004,0.435
3417386,Turkmenistan,"Literacy rate, adult total (% of people ages 15 and above)",2014,99.7,0.696
3417873,Antigua and Barbuda,"Literacy rate, adult total (% of people ages 15 and above)",2015,98.95,0.77
3420065,Lithuania,"Government expenditure on education, total (% of GDP)",2015,4.217230000000001,0.855
3420107,Lithuania,Labor force with advanced education (% of total working-age population with advanced education),2015,82.3669967651367,0.855
3420110,Lithuania,Labor force with basic education (% of total working-age population with basic education),2015,16.1569995880127,0.855
3420113,Lithuania,Labor force with intermediate education (% of total working-age population with intermediate education),2015,62.8856010437012,0.855
3421300,South Sudan,"Government expenditure on education, total (% of GDP)",2015,1.3551600000000001,0.428
3424433,Grenada,"Government expenditure on education, total (% of GDP)",2016,10.24036,0.76
3425164,Lithuania,"Government expenditure on education, total (% of GDP)",2016,4.00847,0.86
3425198,Lithuania,Labor force with advanced education (% of total working-age population with advanced education),2016,83.3238983154297,0.86
3425201,Lithuania,Labor force with basic education (% of total working-age population with basic education),2016,15.302300453186,0.86
3425204,Lithuania,Labor force with intermediate education (% of total working-age population with intermediate education),2016,62.792301177978494,0.86
3426206,South Sudan,"Government expenditure on education, total (% of GDP)",2016,1.4968700000000001,0.418
3429171,Grenada,"Government expenditure on education, total (% of GDP)",2017,3.17043,0.76
3429846,Lithuania,Labor force with advanced education (% of total working-age population with advanced education),2017,82.74839782714841,0.866
3429849,Lithuania,Labor force with basic education (% of total working-age population with basic education),2017,16.066499710083,0.866
3429852,Lithuania,Labor force with intermediate education (% of total working-age population with intermediate education),2017,62.1027984619141,0.866
3430800,South Sudan,"Government expenditure on education, total (% of GDP)",2017,0.98115,0.414
